Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic
-0.005000,-0.436667,0.121667,-43.433333,1.011667,0.180000,0.304216,65.000000,5.939312,-0.007227,0.500000,0.833333,0.333333,0.166667,0.500000,0.500000,0.000000,0.000000,0.000000
-0.223333,-0.578333,0.131667,-30.866667,0.315000,0.316667,0.405678,113.333333,6.015000,-0.005094,0.500000,1.000000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000
0.430000,0.815000,0.260000,199.266667,6.295000,-0.860000,0.762840,0.000000,12.781557,2.994881,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000
0.278333,0.728333,0.241667,199.266667,6.186667,-0.796667,0.819007,0.000000,12.781557,2.994881,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000
0.663333,-0.620000,-0.870000,40.433333,5.810000,-0.520000,0.406848,65.000000,2.655895,-5.003145,0.000000,0.500000,0.166667,0.000000,0.166667,0.833333,0.833333,0.000000,0.833333
-0.230000,-0.533333,0.065000,-18.383333,0.131667,0.305000,0.412462,113.333333,6.015000,-0.005094,0.500000,0.833333,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000
-0.713333,-0.136667,-0.090000,67.733333,-2.185000,0.661667,0.350004,130.000000,6.015000,-0.005094,0.166667,0.500000,0.333333,0.166667,1.000000,0.000000,0.000000,0.000000,0.000000
-0.011667,-0.391667,0.055000,-30.950000,0.828333,0.168333,0.308384,65.000000,5.939312,-0.007227,0.500000,0.666667,0.333333,0.166667,0.500000,0.500000,0.000000,0.000000,0.000000
-0.061667,0.141667,0.501667,103.800000,6.360000,-0.860000,1.105548,33.333333,12.781557,2.994881,0.333333,0.333333,0.333333,0.166667,0.500000,0.500000,0.500000,0.500000,0.000000
0.278333,0.728333,0.241667,199.266667,6.186667,-0.796667,0.725018,0.000000,12.781557,2.994881,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000
0.115000,0.136667,0.036667,-9.033333,3.338333,-0.463333,0.903647,65.000000,10.105428,0.994865,0.000000,0.166667,0.166667,0.166667,0.500000,0.500000,0.500000,0.333333,0.166667
0.330000,0.550000,0.265000,8.333333,1.610000,-0.345000,0.267377,0.000000,10.871898,2.992684,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000
-0.033333,0.491667,-0.056667,124.366667,1.170000,0.210000,0.667304,65.000000,11.085048,1.033184,0.000000,0.000000,0.166667,0.666667,0.666667,0.333333,0.333333,0.333333,0.000000
-0.718333,0.046667,-0.261667,53.583333,-2.378333,0.730000,0.276136,113.333333,6.015000,-0.005094,0.000000,0.500000,0.333333,0.333333,1.000000,0.000000,0.000000,0.000000,0.000000
-0.297143,-0.094286,0.337143,-31.928571,-0.181429,0.060000,0.820294,194.285714,10.871898,2.992684,0.000000,0.285714,0.571429,0.000000,0.571429,0.428571,0.428571,0.428571,0.000000
-0.188571,-0.521429,0.100000,15.428571,1.017143,0.041429,0.313082,0.000000,5.250673,-0.149564,0.571429,0.571429,0.000000,0.142857,0.714286,0.285714,0.000000,0.000000,0.000000
-0.257143,-0.074286,0.044286,0.342857,1.752857,-0.067143,0.350220,55.714286,11.085000,0.994898,0.142857,0.428571,0.142857,0.142857,0.714286,0.285714,0.142857,0.142857,0.000000
-0.208571,-0.274286,-0.328571,77.657143,0.301429,0.325714,0.045763,125.714286,3.127458,-2.005812,0.142857,0.285714,0.428571,0.142857,0.714286,0.285714,0.285714,0.000000,0.285714
-0.475714,-0.098571,0.184286,-15.685714,-0.957143,0.267143,0.403862,152.857143,10.621395,1.993425,0.142857,0.285714,0.428571,0.142857,0.714286,0.285714,0.285714,0.285714,0.000000
-0.197143,0.327143,0.048571,31.700000,-1.188571,0.257143,0.682388,167.142857,10.621395,1.993425,0.000000,0.000000,0.428571,0.285714,0.714286,0.285714,0.285714,0.285714,0.000000
-0.375714,-0.141429,0.364286,117.914286,2.281429,-0.175714,0.545477,125.714286,10.935565,1.852553,0.428571,0.428571,0.428571,0.000000,0.714286,0.285714,0.285714,0.285714,0.000000
-0.380000,-0.248571,-0.441429,8.571429,-1.170000,0.525714,0.510740,264.285714,2.928411,-2.004208,0.000000,0.285714,0.714286,0.000000,0.714286,0.285714,0.285714,0.000000,0.285714
0.731429,-0.905714,-0.787143,8.571429,7.340000,-0.702857,0.213214,0.000000,2.508644,-6.004027,0.142857,1.000000,0.000000,0.000000,0.142857,0.857143,0.857143,0.000000,0.857143
-0.257143,0.060000,0.291429,-39.942857,-0.432857,-0.037143,0.801924,222.857143,10.871898,2.992684,0.000000,0.000000,0.571429,0.000000,0.571429,0.428571,0.428571,0.428571,0.000000
1.000000,-0.890000,-1.000000,8.571429,8.720000,-0.900000,0.029145,0.000000,2.464581,-7.003849,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.051429,-0.457143,0.157143,-38.585714,3.964286,-0.360000,0.333603,14.285714,6.680050,-0.004924,0.428571,0.714286,0.142857,0.000000,0.428571,0.571429,0.285714,0.142857,0.142857
0.042857,-0.354286,0.061429,80.342857,3.544286,-0.331429,0.356070,55.714286,6.972312,-0.004395,0.285714,0.428571,0.142857,0.000000,0.428571,0.571429,0.285714,0.142857,0.142857
-0.352857,-0.237143,0.045714,75.414286,-0.292857,0.392857,0.080156,14.285714,5.883294,-0.009361,0.428571,0.571429,0.142857,0.428571,0.857143,0.142857,0.000000,0.000000,0.000000
-0.201429,-0.001429,-0.258571,71.342857,0.131429,0.355714,0.353430,55.714286,4.836672,-0.968763,0.000000,0.142857,0.142857,0.428571,0.714286,0.285714,0.285714,0.142857,0.142857
0.025714,-0.411429,0.302857,-26.457143,3.667143,-0.342857,0.345185,14.285714,11.085000,0.994898,0.428571,0.714286,0.142857,0.000000,0.428571,0.571429,0.142857,0.142857,0.000000
-0.120000,0.198571,0.258571,1.942857,-0.062857,-0.072857,0.816661,167.142857,10.871898,2.992684,0.000000,0.000000,0.428571,0.142857,0.571429,0.428571,0.428571,0.428571,0.000000
-0.745714,-0.318571,-0.045714,31.971429,-2.777143,0.891429,0.305700,250.000000,6.015000,-0.005094,0.142857,0.571429,0.714286,0.000000,0.857143,0.142857,0.000000,0.000000,0.000000
0.017143,0.337143,0.225714,31.700000,0.307143,-0.108571,0.814070,111.428571,10.871898,2.992684,0.000000,0.000000,0.285714,0.285714,0.571429,0.428571,0.428571,0.428571,0.000000
-0.747143,-0.114286,-0.145714,81.228571,-2.172857,0.740000,0.219582,97.142857,6.015000,-0.005094,0.142857,0.571429,0.285714,0.285714,1.000000,0.000000,0.000000,0.000000,0.000000
0.451429,-0.887143,-0.600000,-15.685714,5.835714,-0.485714,0.256613,14.285714,2.560100,-5.004205,0.285714,1.000000,0.142857,0.000000,0.285714,0.714286,0.714286,0.000000,0.714286
-0.247143,0.148571,-0.117143,104.628571,1.461429,-0.011429,0.294788,55.714286,11.085000,0.994898,0.000000,0.285714,0.142857,0.285714,0.714286,0.285714,0.142857,0.142857,0.000000
-0.334286,0.188571,0.081429,1.942857,-1.558571,0.292857,0.702873,222.857143,10.621395,1.993425,0.000000,0.000000,0.571429,0.142857,0.714286,0.285714,0.285714,0.285714,0.000000
-0.448571,0.451429,-0.387143,59.485714,-1.850000,0.721429,0.213309,0.000000,6.015000,-0.005094,0.000000,0.285714,0.000000,0.714286,1.000000,0.000000,0.000000,0.000000,0.000000
0.478571,-0.090000,0.050000,10.428571,5.348571,-0.718571,0.322528,0.000000,9.877850,1.031051,0.000000,0.285714,0.000000,0.285714,0.285714,0.714286,0.285714,0.285714,0.000000
-0.217500,0.177500,0.196250,-7.662500,-0.670000,0.068750,0.777024,195.000000,10.871898,2.992684,0.000000,0.000000,0.500000,0.125000,0.625000,0.375000,0.375000,0.375000,0.000000
0.143750,0.380000,0.106250,27.737500,2.375000,-0.313750,0.629760,48.750000,11.689594,2.993416,0.000000,0.000000,0.125000,0.375000,0.500000,0.500000,0.375000,0.375000,0.000000
0.021250,0.050000,0.267500,42.387500,2.812500,-0.471250,0.515449,61.250000,11.689594,2.993416,0.125000,0.250000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
-0.045000,0.420000,0.191250,69.737500,3.277500,-0.266250,0.736363,133.750000,12.781557,2.994881,0.000000,0.125000,0.375000,0.250000,0.625000,0.375000,0.375000,0.375000,0.000000
-0.345000,-0.102500,0.086250,18.850000,-0.516250,0.381250,0.295965,146.250000,10.110084,1.032452,0.125000,0.250000,0.375000,0.250000,0.625000,0.375000,0.250000,0.250000,0.000000
-0.525000,0.047500,0.070000,-23.087500,-2.302500,0.420000,0.127515,292.500000,10.621395,1.993425,0.000000,0.000000,0.750000,0.000000,0.750000,0.250000,0.250000,0.250000,0.000000
-0.045000,0.420000,0.191250,69.737500,3.277500,-0.266250,0.351357,133.750000,12.781557,2.994881,0.000000,0.125000,0.375000,0.250000,0.625000,0.375000,0.375000,0.375000,0.000000
0.023750,0.258750,0.135000,27.737500,2.051250,-0.282500,0.644497,97.500000,11.689594,2.993416,0.000000,0.000000,0.250000,0.250000,0.500000,0.500000,0.375000,0.375000,0.000000
-0.215000,-0.548750,0.216250,14.037500,0.318750,0.311250,0.322046,122.500000,6.015000,-0.005094,0.625000,0.750000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000
-0.245000,-0.137500,0.365000,104.425000,2.578750,-0.203750,0.494773,110.000000,10.935612,1.890839,0.375000,0.375000,0.375000,0.125000,0.625000,0.375000,0.375000,0.375000,0.000000
0.053750,0.010000,-0.146250,128.500000,2.555000,-0.140000,0.298574,48.750000,6.972312,-0.004395,0.125000,0.250000,0.125000,0.250000,0.500000,0.500000,0.250000,0.125000,0.125000
-0.228750,-0.220000,0.193750,6.987500,1.372500,0.030000,0.268493,48.750000,9.630231,0.990631,0.375000,0.625000,0.250000,0.250000,0.750000,0.250000,0.125000,0.125000,0.000000
-0.217500,0.177500,0.196250,-7.662500,-0.670000,0.068750,0.821650,195.000000,10.871898,2.992684,0.000000,0.000000,0.500000,0.125000,0.625000,0.375000,0.375000,0.375000,0.000000
-0.265000,-0.236250,0.217500,-1.862500,0.752500,0.217500,0.361212,97.500000,11.085000,0.994898,0.500000,0.625000,0.375000,0.125000,0.625000,0.375000,0.125000,0.125000,0.000000
0.046250,0.116250,0.266250,108.462500,3.983750,-0.600000,0.584410,61.250000,12.490776,2.994149,0.125000,0.250000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
-0.551250,-0.057500,-0.008750,32.825000,-0.341250,0.360000,0.411503,133.750000,9.877730,0.992765,0.125000,0.500000,0.500000,0.250000,0.875000,0.125000,0.125000,0.125000,0.000000
0.255000,0.316250,0.283750,151.950000,3.778750,-0.472500,0.774539,36.250000,11.441099,2.992015,0.125000,0.250000,0.125000,0.375000,0.500000,0.500000,0.375000,0.375000,0.000000
0.016250,-0.427500,0.067500,-1.862500,1.256250,0.098750,0.139916,12.500000,3.294967,-1.148856,0.625000,0.625000,0.125000,0.125000,0.500000,0.500000,0.125000,0.000000,0.125000
-0.070000,0.353750,0.192500,59.125000,2.106250,-0.137500,0.224972,133.750000,12.490776,2.994149,0.000000,0.125000,0.375000,0.250000,0.625000,0.375000,0.375000,0.375000,0.000000
-0.028750,0.232500,0.316250,-31.262500,0.881250,-0.195000,0.565369,97.500000,11.032662,3.991943,0.000000,0.000000,0.250000,0.250000,0.500000,0.500000,0.500000,0.500000,0.000000
0.038750,0.025000,0.328750,95.000000,4.231250,-0.588750,0.652681,48.750000,12.490776,2.994149,0.125000,0.500000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
0.026250,0.016250,0.317500,12.787500,2.950000,-0.462500,0.523844,61.250000,11.689594,2.993416,0.125000,0.375000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
0.013750,-0.041250,0.330000,19.800000,3.060000,-0.460000,0.524122,48.750000,11.689594,2.993416,0.125000,0.500000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
0.430000,0.815000,0.260000,295.150000,6.295000,-0.860000,0.227405,0.000000,12.957434,3.994873,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000
-0.475000,-0.178750,0.085000,135.900000,1.427500,0.063750,0.046753,0.000000,11.085000,0.994898,0.250000,0.625000,0.000000,0.250000,0.750000,0.250000,0.125000,0.125000,0.000000
0.172500,0.505000,0.337500,212.937500,5.757500,-0.755000,0.385348,85.000000,12.957434,3.994873,0.000000,0.125000,0.250000,0.250000,0.500000,0.500000,0.500000,0.500000,0.000000
-0.171250,-0.218750,-0.045000,22.212500,0.581250,0.107500,0.261907,85.000000,6.532071,-0.009924,0.125000,0.500000,0.250000,0.250000,0.750000,0.250000,0.250000,0.125000,0.125000
0.016250,0.160000,0.203750,27.737500,2.440000,-0.337500,0.619380,61.250000,11.689594,2.993416,0.125000,0.125000,0.250000,0.250000,0.500000,0.500000,0.375000,0.375000,0.000000
-0.003750,-0.016250,0.268750,51.812500,1.641250,-0.342500,0.419048,61.250000,10.871898,2.992684,0.125000,0.250000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
-0.476250,-0.156250,0.060000,80.975000,1.323750,0.080000,0.053944,0.000000,11.085000,0.994898,0.250000,0.625000,0.000000,0.250000,0.750000,0.250000,0.125000,0.125000,0.000000
0.707500,0.676250,0.807500,438.350000,12.763750,-2.112500,0.162823,0.000000,13.258288,6.994848,0.000000,0.000000,0.000000,0.125000,0.125000,0.875000,0.875000,0.875000,0.000000
0.008750,-0.501250,0.140000,29.225000,3.617500,-0.378750,0.565376,12.500000,6.210953,-0.146731,0.500000,0.625000,0.125000,0.000000,0.500000,0.500000,0.250000,0.125000,0.125000
0.330000,0.550000,0.265000,8.750000,1.610000,-0.345000,0.148841,0.000000,11.032662,3.991943,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000
-0.075000,-0.040000,0.315000,23.400000,4.150000,-0.541250,0.664814,48.750000,12.490776,2.994149,0.125000,0.500000,0.250000,0.125000,0.500000,0.500000,0.375000,0.375000,0.000000
-0.141250,0.195000,-0.133750,50.712500,0.032500,0.461250,0.200813,48.750000,8.009513,0.107632,0.000000,0.000000,0.125000,0.875000,0.625000,0.375000,0.375000,0.375000,0.000000
-0.373333,-0.013333,0.300000,45.111111,1.343333,-0.084444,0.193160,195.555556,12.490776,2.994149,0.222222,0.222222,0.666667,0.000000,0.666667,0.333333,0.333333,0.333333,0.000000
-0.601111,-0.202222,0.134444,20.855556,-1.060000,0.411111,0.293868,173.333333,7.869223,0.567888,0.444444,0.444444,0.444444,0.000000,0.888889,0.111111,0.111111,0.111111,0.000000
-0.346667,-0.265556,0.360000,20.855556,1.050000,0.002222,0.307229,108.888889,10.117791,1.890107,0.444444,0.444444,0.444444,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
-0.353333,0.261111,-0.015556,17.444444,-2.017778,0.435556,0.538476,216.666667,10.621395,1.993425,0.000000,0.000000,0.555556,0.222222,0.777778,0.222222,0.222222,0.222222,0.000000
0.146667,0.284444,0.397778,17.444444,1.472222,-0.417778,0.803584,86.666667,11.150467,4.991202,0.000000,0.000000,0.222222,0.222222,0.444444,0.555556,0.555556,0.555556,0.000000
-0.244444,0.153333,0.273333,149.888889,2.672222,-0.226667,0.280375,152.222222,12.781557,2.994881,0.222222,0.222222,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
0.076667,-0.293333,-0.230000,8.888889,3.295556,-0.164444,0.435419,107.777778,3.687377,-1.004746,0.000000,0.666667,0.333333,0.111111,0.444444,0.555556,0.333333,0.111111,0.222222
-0.727778,-0.260000,0.006667,12.477778,-1.808889,0.575556,0.067509,86.666667,5.939312,-0.007227,0.222222,0.444444,0.222222,0.111111,1.000000,0.000000,0.000000,0.000000,0.000000
-0.020000,0.276667,0.260000,8.011111,0.308889,-0.133333,0.809068,130.000000,11.032662,3.991943,0.000000,0.000000,0.333333,0.222222,0.555556,0.444444,0.444444,0.444444,0.000000
-0.716667,-0.527778,0.286667,17.444444,-0.093333,0.357778,0.377873,64.444444,11.085000,0.994898,0.555556,0.777778,0.222222,0.111111,0.888889,0.111111,0.111111,0.111111,0.000000
-0.214444,-0.262222,-0.181111,13.166667,0.663333,0.215556,0.620587,86.666667,3.687377,-1.005479,0.222222,0.555556,0.333333,0.222222,0.666667,0.333333,0.333333,0.111111,0.222222
-0.266667,0.094444,0.274444,58.822222,1.631111,-0.112222,0.170680,152.222222,12.490776,2.994149,0.222222,0.222222,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
-0.184444,0.053333,0.436667,66.511111,3.547778,-0.483333,0.367461,152.222222,12.785159,3.994141,0.222222,0.222222,0.555556,0.000000,0.555556,0.444444,0.444444,0.444444,0.000000
-0.390000,-0.490000,0.284444,8.888889,1.330000,0.040000,0.241674,54.444444,11.085000,0.994898,0.555556,0.666667,0.333333,0.000000,0.666667,0.333333,0.111111,0.111111,0.000000
-0.244444,0.153333,0.273333,176.200000,2.672222,-0.226667,0.285646,152.222222,12.781557,2.994881,0.222222,0.222222,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
-0.225556,-0.102222,0.405556,84.500000,3.446667,-0.455556,0.537936,75.555556,9.215874,2.567871,0.444444,0.555556,0.222222,0.000000,0.666667,0.333333,0.333333,0.333333,0.000000
0.482222,0.008889,0.843333,105.900000,8.515556,-1.444444,0.514513,0.000000,12.961713,5.993391,0.333333,0.333333,0.000000,0.000000,0.111111,0.888889,0.666667,0.666667,0.000000
-0.334444,-0.244444,-0.028889,21.911111,1.264444,0.166667,0.350885,107.777778,7.845682,0.033362,0.111111,0.555556,0.333333,0.222222,0.666667,0.333333,0.333333,0.222222,0.111111
-0.277778,-0.141111,-0.023333,-2.455556,-0.284444,0.388889,0.130104,54.444444,7.845049,0.033193,0.333333,0.333333,0.222222,0.333333,0.666667,0.333333,0.111111,0.111111,0.000000
-0.293333,0.161111,0.147778,-15.133333,-1.142222,0.178889,0.732964,216.666667,10.871898,2.992684,0.000000,0.000000,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
-0.220000,-0.052222,0.367778,63.100000,3.662222,-0.441111,0.549476,32.222222,9.215874,2.567871,0.444444,0.555556,0.111111,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
0.315556,0.351111,0.362222,136.177778,5.016667,-0.701111,0.725759,32.222222,12.199284,3.992007,0.111111,0.222222,0.111111,0.333333,0.444444,0.555556,0.444444,0.444444,0.000000
-0.334444,-0.068889,0.163333,73.088889,2.834444,-0.210000,0.304974,0.000000,12.481402,1.994890,0.222222,0.555556,0.000000,0.222222,0.666667,0.333333,0.222222,0.222222,0.000000
-0.452222,-0.571111,-0.128889,34.566667,0.032222,0.332222,0.417553,97.777778,2.810534,-2.147075,0.444444,0.777778,0.444444,0.000000,0.777778,0.222222,0.222222,0.000000,0.222222
-0.031111,0.388889,0.275556,93.933333,4.947778,-0.582222,0.296321,86.666667,12.957434,3.994873,0.000000,0.111111,0.222222,0.222222,0.555556,0.444444,0.444444,0.444444,0.000000
-0.036667,-0.210000,0.055556,11.077778,2.128889,-0.030000,0.530025,107.777778,7.920554,0.069515,0.111111,0.444444,0.333333,0.333333,0.555556,0.444444,0.444444,0.333333,0.111111
0.071111,-0.074444,-0.205556,9.277778,2.702222,-0.142222,0.447761,32.222222,3.972253,-1.004217,0.111111,0.555556,0.111111,0.222222,0.555556,0.444444,0.333333,0.111111,0.222222
-0.202222,-0.151111,-0.033333,39.266667,0.297778,0.256667,0.323674,130.000000,7.818933,0.033159,0.111111,0.222222,0.333333,0.222222,0.555556,0.444444,0.333333,0.222222,0.111111
-0.186667,0.268889,0.122222,8.011111,-0.854444,0.151111,0.716993,173.333333,10.871898,2.992684,0.000000,0.000000,0.444444,0.222222,0.666667,0.333333,0.333333,0.333333,0.000000
-0.216667,0.088889,0.303333,136.177778,2.946667,-0.287778,0.261920,152.222222,12.185974,2.992748,0.222222,0.222222,0.555556,0.111111,0.666667,0.333333,0.333333,0.333333,0.000000
-0.228889,0.411111,0.088889,72.533333,2.412222,-0.028889,1.137143,130.000000,12.781557,2.994881,0.000000,0.000000,0.333333,0.333333,0.666667,0.333333,0.333333,0.333333,0.000000
